# Tue Mar 21 00:01:33 2023
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000091e+25,0.000000000000000000e+00
2.000000000000000181e+25,0.000000000000000000e+00
3.000000000000000487e+25,0.000000000000000000e+00
4.000000000000000362e+25,-8.289816873618504405e+07
5.000000000000000238e+25,0.000000000000000000e+00
6.000000000000000114e+25,0.000000000000000000e+00
6.999999999999999990e+25,0.000000000000000000e+00
8.000000000000000725e+25,-3.315926749447401762e+08
9.000000000000000601e+25,0.000000000000000000e+00
1.000000000000000048e+26,0.000000000000000000e+00
1.100000000000000035e+26,0.000000000000000000e+00
1.200000000000000023e+26,0.000000000000000000e+00
1.300000000000000010e+26,0.000000000000000000e+00
1.399999999999999998e+26,-2.652741399557921410e+09
1.499999999999999986e+26,2.652741399557921410e+09
1.600000000000000145e+26,0.000000000000000000e+00
1.700000000000000133e+26,-2.652741399557921410e+09
1.800000000000000120e+26,0.000000000000000000e+00
1.900000000000000108e+26,0.000000000000000000e+00
2.000000000000000095e+26,0.000000000000000000e+00
2.100000000000000083e+26,0.000000000000000000e+00
2.200000000000000070e+26,0.000000000000000000e+00
2.300000000000000058e+26,-1.061096559823168564e+10
2.400000000000000046e+26,0.000000000000000000e+00
2.500000000000000033e+26,0.000000000000000000e+00
2.600000000000000021e+26,-1.061096559823168564e+10
2.700000000000000008e+26,0.000000000000000000e+00
2.799999999999999996e+26,-2.794333400234228404e+34
2.899999999999999984e+26,5.159325007095554503e+30
2.999999999999999971e+26,5.265355465354772127e+30
3.099999999999999959e+26,5.369981651691465325e+30
3.200000000000000290e+26,5.473266502397950088e+30
3.300000000000000621e+26,5.575268418083203735e+30
3.400000000000000952e+26,5.676041484345229443e+30
3.500000000000001283e+26,5.775636052849197259e+30
3.600000000000001615e+26,5.874098966162685041e+30
3.700000000000001946e+26,5.971474025763919581e+30
3.800000000000002277e+26,6.067802175541624584e+30
3.900000000000002608e+26,6.163121772920392177e+30
4.000000000000002939e+26,6.257468900657763147e+30
4.100000000000003271e+26,6.350877383321980374e+30
4.200000000000003602e+26,6.443379118215816160e+30
4.300000000000003933e+26,6.535004224038140753e+30
4.400000000000004264e+26,6.625781096616342657e+30
4.500000000000004595e+26,6.715736635940523035e+30
4.600000000000004926e+26,6.804896269821950513e+30
4.700000000000005258e+26,6.893284066443151093e+30
4.800000000000005589e+26,6.980922994804756302e+30
4.900000000000005920e+26,7.067834802180552100e+30
5.000000000000006251e+26,7.154040141917652227e+30
5.100000000000006582e+26,7.239558735737449007e+30
5.200000000000006914e+26,7.324409370135286059e+30
5.300000000000007245e+26,7.408609963892275374e+30
5.400000000000007576e+26,7.492177643489872260e+30
5.500000000000007907e+26,7.575128718978593248e+30
5.600000000000008238e+26,7.657478849088849390e+30
5.700000000000008569e+26,7.739251679147127104e+30
5.800000000000008901e+26,7.820435516415957599e+30
5.900000000000009232e+26,7.901070169567587086e+30
6.000000000000009563e+26,7.981160134294390468e+30
6.100000000000009894e+26,8.060722257501384929e+30
6.200000000000009538e+26,8.139756187504488676e+30
6.300000000000009182e+26,8.218286160761596361e+30
6.400000000000008826e+26,8.296319218112347064e+30
6.500000000000008470e+26,8.373866246856496688e+30
6.600000000000008114e+26,8.450937655414806144e+30
6.700000000000007758e+26,8.527543531424376574e+30
6.800000000000007402e+26,8.603693543927416749e+30
6.900000000000007046e+26,8.679397059172707863e+30
7.000000000000006690e+26,8.754663103427438109e+30
7.100000000000006334e+26,8.829500420982604359e+30
7.200000000000005978e+26,8.903917418353655977e+30
7.300000000000005622e+26,8.977922292885353330e+30
7.400000000000005266e+26,9.051522879994238456e+30
7.500000000000004910e+26,9.124726809527914821e+30
7.600000000000004554e+26,9.197541487010013840e+30
7.700000000000004198e+26,9.269974072021152373e+30
7.800000000000003842e+26,9.342031478579188536e+30
7.900000000000003486e+26,9.413720413997964758e+30
8.000000000000003130e+26,9.485047408730987168e+30
8.100000000000002774e+26,9.556018765551005965e+30
8.200000000000002418e+26,9.626640639339683152e+30
8.300000000000002062e+26,9.696918970300675987e+30
8.400000000000001706e+26,9.766862261877680558e+30
8.500000000000001350e+26,9.836467944683900944e+30
8.600000000000000994e+26,9.905749670619628859e+30
8.700000000000000638e+26,9.974710022258140262e+30
8.800000000000000282e+26,1.004335415449474498e+31
8.899999999999999926e+26,1.011168707288812062e+31
8.999999999999999570e+26,1.017971368725503517e+31
9.099999999999999214e+26,1.024743871387906081e+31
9.199999999999998858e+26,1.031486683691854199e+31
9.299999999999998502e+26,1.038200253073734059e+31
9.399999999999998146e+26,1.044885017467662468e+31
9.499999999999997790e+26,1.051541409324663997e+31
9.599999999999997434e+26,1.058172504814914591e+31
9.699999999999997078e+26,1.064770723273578155e+31
9.799999999999996722e+26,1.071344450441169881e+31
9.899999999999996366e+26,1.077891413426304635e+31
9.999999999999996010e+26,1.084411982419144333e+31
1.009999999999999565e+27,1.090909564554699102e+31
1.019999999999999530e+27,1.097375425490435132e+31
1.029999999999999494e+27,1.103819005316149055e+31
1.039999999999999459e+27,1.110237619560214769e+31
1.049999999999999423e+27,1.116631607352147380e+31
1.059999999999999387e+27,1.123001290029468123e+31
1.069999999999999352e+27,1.129346991108978832e+31
1.079999999999999316e+27,1.135669026783922408e+31
1.089999999999999281e+27,1.141967693847792538e+31
1.099999999999999245e+27,1.148243302554860310e+31
1.109999999999999209e+27,1.154496139976029886e+31
1.119999999999999174e+27,1.160726492625493183e+31
1.129999999999999138e+27,1.166934644412617969e+31
1.139999999999999103e+27,1.173120866192171329e+31
1.149999999999999067e+27,1.179285431223219705e+31
1.159999999999999031e+27,1.185428597149554844e+31
1.169999999999998996e+27,1.191550626618395398e+31
1.179999999999998960e+27,1.197651771435108440e+31
1.189999999999998925e+27,1.203732274953408276e+31
1.199999999999998889e+27,1.209792384342101906e+31
1.209999999999998853e+27,1.215832336163275662e+31
1.219999999999998818e+27,1.221852360229543623e+31
1.229999999999998782e+27,1.227852688464296441e+31
1.239999999999998884e+27,1.233833542985447842e+31
1.249999999999998848e+27,1.239795141249713633e+31
1.259999999999998813e+27,1.245737703518588421e+31
1.269999999999998777e+27,1.251662902491409015e+31
1.279999999999998742e+27,1.257566551478928611e+31
1.289999999999998706e+27,1.263453248487445968e+31
1.299999999999998670e+27,1.269321728491484581e+31
1.309999999999998635e+27,1.275172187087171025e+31
1.319999999999998599e+27,1.281004815196332536e+31
1.329999999999998564e+27,1.286819803618601530e+31
1.339999999999998528e+27,1.292617337642034721e+31
1.349999999999998492e+27,1.298397598626658907e+31
1.359999999999998457e+27,1.304157277553617955e+31
1.369999999999998421e+27,1.309907015382451492e+31
1.379999999999998386e+27,1.315635042012117962e+31
1.389999999999998350e+27,1.321349445675982488e+31
1.399999999999998314e+27,1.327045963459995121e+31
1.409999999999998279e+27,1.332726237825736152e+31
1.419999999999998243e+27,1.338390425772211081e+31
1.429999999999998208e+27,1.344038689043223196e+31
1.439999999999998172e+27,1.349671180518908500e+31
1.449999999999998136e+27,1.355288057157256862e+31
1.459999999999998101e+27,1.360889464973714867e+31
1.469999999999998065e+27,1.366475554618438871e+31
1.479999999999998030e+27,1.372046473376389079e+31
1.489999999999997994e+27,1.377602362545418057e+31
1.499999999999997958e+27,1.383143360243896709e+31
1.509999999999997923e+27,1.388669611691868372e+31
1.519999999999997887e+27,1.394181246582683440e+31
1.529999999999997852e+27,1.399677984048168059e+31
1.539999999999997816e+27,1.405156922184903688e+31
1.549999999999997780e+27,1.410629814028840836e+31
1.559999999999997745e+27,1.416084324477230552e+31
1.569999999999997709e+27,1.421524871010344566e+31
1.579999999999997674e+27,1.426951580681675168e+31
1.589999999999997638e+27,1.432364575586717131e+31
1.599999999999997602e+27,1.437763976052988248e+31
1.609999999999997567e+27,1.443149901255703152e+31
1.619999999999997531e+27,1.448522468562507225e+31
1.629999999999997496e+27,1.453881793115053465e+31
1.639999999999997460e+27,1.459224346217900860e+31
1.649999999999997424e+27,1.464561165478732910e+31
1.659999999999997389e+27,1.469881436278522906e+31
1.669999999999997353e+27,1.475188907594715182e+31
1.679999999999997318e+27,1.480483687578804157e+31
1.689999999999997282e+27,1.485765883882823565e+31
1.699999999999997246e+27,1.491035596327243295e+31
1.709999999999997211e+27,1.496291831833556331e+31
1.719999999999997175e+27,1.501537988866651990e+31
1.729999999999997140e+27,1.506770869132090785e+31
1.739999999999997104e+27,1.511991668107528609e+31
1.749999999999997068e+27,1.517200486483039459e+31
1.759999999999997033e+27,1.522396698706206976e+31
1.769999999999996997e+27,1.527582556341040198e+31
1.779999999999996962e+27,1.532755998480174568e+31
1.789999999999996926e+27,1.537917830215667424e+31
1.799999999999996890e+27,1.543071943521861228e+31
1.809999999999996855e+27,1.548207039816552654e+31
1.819999999999996819e+27,1.553334593042188134e+31
1.829999999999996784e+27,1.558452837027954228e+31
1.839999999999996748e+27,1.563556028111831855e+31
